Sentence,Sentiment_Num,,,,
"삼성바이오로직스 ""5공장, 제2 바이오캠퍼스에 건설""",1,,,,
코스피·코스닥 동반 하락…삼성전자·SK하이닉스 반도체증가,1,,,,
"삼성바이오로직스, 올해 1조원 이상 은행빚 갚는다",2,,,,
"삼성바이오로직스, 릴리社 위탁생산 규모 3278억원으로 확대",2,,,,
"매출 3조 돌파한 삼성바이오로직스, 제약 바이오에서도 ‘초격차’ 돌입",2,,,,
"존 림 삼성바이오로직스 사장, 작년 보수 45억5600만원…김태한 고문 72억원",1,,,,
" 삼성바이오로직스, 2조 원 들여 압도적 세계 1위 생산능력 확충",2,,,,
"‘13조’ 주문 밀린 삼성바이오로직스, 1위 론자 간격 더욱 좁힌다",2,,,,
화이자 계약 또 따냈다...삼성바이오로직스 1%대 상승,2,,,,
" 삼성바이오로직스, 화이자 의약품 생산...2410억원 CMO 계약에 상승",2,,,,
"삼성바이오로직스, 화이자와 2410억규모 위탁생산 계약",2,,,,
" 삼성바이오로직스 ""공장 이동시 10분 내로""…업무 효율성 높인다",2,,,,
 삼성바이오로직스 제5공장 준공 계획,2,,,,
"삼성바이오로직스, 송도에 공장 신설…4년 6개월간 1.9조 투자",2,,,,
"삼성바이오로직스, 1조9801억원 투자 송도 5공장 신설",1,,,,
"삼성바이오로직스, 송도 제2바이오캠퍼스 내 5공장 신설",1,,,,
"삼성바이오로직스, 화이자와 2410억 규모 위탁생산 계약 체결",2,,,,
"삼성바이오로직스·카카오페이, 기관·외국인 코스피 순매수 1위",2,,,,
"삼성바이오로직스 직원, 기밀 문서 300장 무단 반출하려다 체포",0,,,,
"삼성바이오로직스, 올해에만 벌써 5000억원 수주",2,,,,
"삼성바이오로직스, 18만리터 규모 송도 5공장 신설계획 확정",2,,,,
삼성바이오로직스 5공장 건립 확정…2025년 9월 준공,2,,,,
"삼성바이오로직스 직원, 회사자료 300장 반출하려다 체포",0,,,,
"""번아웃 안된다""…직원건강 공들이는 삼성바이오로직스",2,,,,
"삼성바이오로직스, 화이자 '2410억' 규모 계약 수주",2,,,,
"삼성바이오로직스서 또 이런일이…직원, 몰래 회사자료 300장 반출하려다 체포돼",0,,,,
"삼성바이오로직스 ""화이자와 2천410억원 규모 위탁생산 계약""",2,,,,
"김태한 삼성바이오로직스 의장, 오는 3월 경영 일선 떠난다",1,,,,
"연 매출 3조 시대 연 삼성바이오로직스, 차세대 먹거리는?",2,,,,
"2차 전지' 고평가 우려속 '바이오'로 손바뀜하나… SK바이오팜 9% 급등, 셀트리온도 강세",2,,,,
"삼성바이오로직스 직원, 회사 문서 300장 무단 반출하려다 체포 경찰 조사",0,,,,
"‘삼성바이오로직스 성장 주역’ 제임스 박 부사장, GC셀 신임 대표이사 내정",1,,,,
"“인력 빼가기 중단하라”…삼성바이오로직스, 롯데이바이오로직스에 내용증명 발송",1,,,,
"삼성바이오로직스, ‘CDMO 리더십어워즈’ 전 부문 석권… 10년 연속 수상",2,,,,
"삼성바이오로직스 연구원, 회사 자료 반출하다 적발",0,,,,
"""신약 개발 지름길 찾아라""… 제약바이오 M&A 적극 행보",1,,,,
"삼성바이오로직스, CDMO 리더십 어워즈 전관왕 석권",2,,,,
" 삼성바이오로직스, 롯데바이오에 ""인력유인 중지""…내용증명 발송",0,,,,
"GC셀, 신임 대표이사에 제임스박 내정…삼성바이오로직스 부사장 출신",1,,,,
 삼성바이오로직스 / 녹십자 / 대성홀딩스 등,1,,,,
"삼성바이오로직스, 화이자 2410억원 규모 CMO 수주",2,,,,
"삼성바이오로직스, '2023 CDMO 리더십 어워즈' 6개 부문 전관왕 수상",2,,,,
"삼성바이오로직스, 'CDMO 리더십 어워즈' 6개 부문 전관왕",2,,,,
"제임스박 전 삼성바이오로직스 부사장, GC셀 대표이사 내정",1,,,,
"삼성바이오로직스, 화이자와 2410억 규모 의약품 위탁생산계약",2,,,,
" 삼성바이오로직스, 4분기 영업이익 143% 개선 소식에 장 초반 강세",2,,,,
"삼성바이오로직스, 지난해 4분기 호실적 기록…주가도 'UP'",2,,,,
"삼성바이오로직스, '3조 매출 클럽'에 이름 올린 1호 바이오·제약 회사 됐다",2,,,,
"GC셀, 제임스 박 전 삼성바이오로직스 부사장 신임 대표 내정",1,,,,
"삼성바이오로직스, 국내 제약·바이오 ‘3조 시대’ 개막… “에피스 편입해 규모·수익 둘 다 잡아”",2,,,,
새 역사 쓴 삼성바이오로직스...초고속 성장 뒤 ‘원 팀’ 있었다,2,,,,
업계 첫 '3조 시대' 연 삼성바이오로직스… 영업익도 1조 근접,2,,,,
"""작년 '어닝서프라이즈' 삼성바이오로직스, 2023년 영업익 '1조원' 전망"" ",2,,,,
"삼성바이오로직스, 국내 제약바이오 업계 최초 매출 3조원 돌파",2,,,,
"삼성전자, 지구의 날 맞아 폐휴대폰 수거 글로벌 캠페인",1,,,,
"매출 '3조 시대' 연 삼성바이오로직스, 영업익도 1조 근접",2,,,,
"삼성바이오로직스, 설명이 필요 없는 호실적…투자의견 '매수'-흥국",2,,,,
삼성바이오로직스 연매출 3조원 넘겨…바이오‧제약업계 중 최초,2,,,,
"""감산"" 삼성 결단에 환호한 반도체주식…코스피 추세 반전 올까",2,,,,
삼성바이오로직스 지난해 매출 3조 13억… 업계 첫 ‘3조 달성’,2,,,,
"삼성바이오로직스, 업계 첫 '3조클럽' 가입…'어닝 서프라이즈'",2,,,,
"존 림 삼성바이오로직스 대표, 글로벌 영업센터장 겸임",1,,,,
10년만에 CDMO 1위 신화 쓴 삼성...이번에는 ‘의료기기’ 노리나,2,,,,
롯데바이오 이직' 전 삼성바이오 직원 영업비밀 유출 혐의로 기소,0,,,,
"삼성바이오 존 림 대표 ""올해 글로벌 톱20 모두와 계약 맺을 것""",2,,,,
주가 100만원 이상 `황제주` 전멸…최고가 81만1000원 삼성바이오로직스,2,,,,
"삼성바이오' 영업비밀 빼내 롯데로 이직한직원...검찰, '불구속 기소'",0,,,,
삼성바이오의 청사진…에피스는 어디로 갈까,1,,,,
"글로벌 톱' 삼성바이오로직스, 7.5조 투자 제2 캠퍼스 증설",1,,,,
"삼성바이오로직스, '대세' ADC 시장 진출…""톱티어 도약""",2,,,,
"""글로벌 CDMO 독보적 1위""…삼성바이오 '강세'",2,,,,
주가 100만원 넘는 '황제주' 전멸…삼성바이오로직스 최고,2,,,,
존림 삼성바이오로직스 대표 “톱 티어 바이오기업으로 자리매김할 것”,2,,,,
"""삼성전자 2분기 영업이익 전망 2,700억 원대...98%감소""",0,,,,
"삼성전자 DX 부문, 4년 만에 임직원 가족 7.5만명 초청",1,,,,
"삼성전자, 임금교섭 '진통'…사상 첫 파업 나오나",0,,,,
"삼성전자, 인도서 2023년 네오 QLED TV 신제품 공개",1,,,,
"삼성전자, 인도서 NEO QLED TV 신제품 발표",1,,,,
베일 벗은 구글 폴더블폰…삼성전자가 반기는 이유,1,,,,
"“미국 , 삼성전자·SK하이닉스 중국  장비 반입 1년 추가 연장할 듯”",2,,,,
"삼성전자, '가정의 달' 맞아 가족 초청 행사 개최",1,,,,
"삼성전자, 반도체 생산라인에 IoT·AI 접목… 생산비용 절감 기대",2,,,,
"경계현 삼성전자 사장 ""5년내 TSMC 잡는다"" KAIST서 강연",2,,,,
삼성전자 보유' 미성년자 40만명… 증권사 유치 경쟁 분주,1,,,,
‘미성년 개미’ 3년 만에 8배 늘어… 국내 ‘삼성전자’ 해외 ‘애플’ 선호,1,,,,
삼성전자 '원 UI 5 워치' 공개'…긴급 SOS 기능' 추가,1,,,,
"삼성전자·포스코 등 7개사, 통근버스 수소차로 전환",1,,,,
카이스트 찾은 경계현 삼성전자 사장… “실패할 자유 보장하는 게 회사 경쟁력”,1,,,,
"상장 중견기업, 작년 R&D투자 12.5% 늘렸다…삼성전자 21% 수준",1,,,,
 경계현 삼성전자 사장 “2028년까지 슈퍼컴 개발 목표”,1,,,,
"삼성전자, '원 UI 5 워치' 공개...119 긴급구조 요청 추가",1,,,,
"삼성전자노조, 기자회견",1,,,,
삼성전자·넷마블·엘오티베큠,1,,,,
"삼성전자, DX 부문에 '챗GPT' 사용 제한…""데이터 유출 우려""",1,,,,
"삼성전자 노조, 쟁의권 확보…중노위 조정 중지 결정",0,,,,
사원증 대면 1000원씩 기부…삼성전자에 '나눔 키오스크',1,,,,
삼성전자 신제품 '3각 편대'…국내 PC 시장 공략,1,,,,
"삼성전자 ""98형 TV 판매, 전년비 3.5배증가…제품군 확대""",2,,,,
" 삼성·LG에 밀린 가전양판점…전자랜드, 업계 첫 유료 회원제로 '승부수'",1,,,,
"위메프, 삼성전자와 여름맞이 에어컨 할인 행사",1,,,,
"삼성전자, '원 UI 5 워치' 공개",1,,,,
"‘삼성전자 포함’ 기업들 이어, 정부기관도 챗GPT 회의감",1,,,,
" 삼성전자 노조, 사상 첫 파업 현실화하나",0,,,,
"삼성전자·SK하이닉스, 중국  반도체 장비 반입 1년 더 늘릴까",0,,,,
"KAIST 찾은 경계현 삼성전자 사장…""신기술 함께 만들자""",1,,,,
"TSMC, 미국  반도체 가격 올리나…삼성전자 '추격 기회'",2,,,,
"위메프, 삼성전자와 여름맞이 에어컨 대규모 할인 행사",1,,,,
"삼성전자, 크라운제과와 손잡고 '안전한 하굣길 프로젝트'",1,,,,
"경계현 삼성전자 사장 ""5년 내 TSMC 기술 따라잡겠다"" ",1,,,,
"삼성전자, '일상의 기부' 확산…5월 '나눔의달' 캠페인",1,,,,
"삼성전자, 이마트에서 청소기 구매 시 스쿨존 안심 가방커버 및 한정판 과자 패키지 증정",1,,,,
"삼성전자-크라운제과, 어린이 교통사고 예방 캠페인",1,,,,
구호 외치는 전국삼성전자노조,0,,,,
"삼성전자, 사내 챗GPT 사용 금지…""회사 기밀 유출 우려""",1,,,,
"삼성전자·SK하이닉스 '희소식'…""중국 에 장비 반입 1년 연장""",2,,,,
"중노위, 삼성전자 임금협상 조정 중지 결정…노조 쟁의권 확보",0,,,,
삼성전자 노조 쟁의권 확보‥중노위 '조정 중지' 결정,0,,,,
"현대차가 끌고 SK·환경부가 민다···삼성전자·SK하이닉스, 수소통근버스 도입 추진",1,,,,
"삼성전자 노조, 쟁의권 확보…중노위 '조정 중지' 결정",1,,,,
"삼성전자 노조, 파업권 확보했다",0,,,,
삼성전자 중저가 스마트폰 ‘갤럭시A’... 삼성 2분기 실적 구원투수 될까,1,,,,
"삼성전자 생활가전사업, 바닥 찍고 2분기 반등할까",1,,,,
"삼성전자, '원 UI 5 워치' 공개…""수면·운동 관리 기능 강화""",1,,,,
"""키오스크에 사원증 대면 천원"" 삼성전자의 남다른 기부방식",1,,,,
"삼성전자, 어린이 교통사고 예방 캠페인",1,,,,
"삼성전자, 가정의 달 맞아 TV 빅세일",1,,,,
"삼성·LG, 가전 생산에 폐전자제품 재활용 확대…냉장고 300만대 분량",1,,,,
"삼성전자, 희귀 난치병 아동 등 20명 한 달간 집중 후원",1,,,,
"삼성전자, 인텔13세대 기반 PC 3종 국내 출시",1,,,,
"삼성전자, 크라운제과와 어린이들 하교길 보호한다",1,,,,
"반도체 투자, 삼성전자 대신 '이 기업'에 주목해야하는 이유 ",1,,,,
"""미국 , 삼성전자·SK하이닉스 중국  장비 반입 1년 추가 연장""",2,,,,
"감산 시작' 삼성전자 ""R&D 웨이퍼는 투입 확대""",2,,,,
"삼성전자, 최대 300만원 할인 ‘삼성 TV 슈퍼 빅세일’ 진행",1,,,,
삼성전자 “사내 PC로 챗GPT 등 생성형 AI 사용금지”,1,,,,
"삼성전자 임직원, 가정의달 맞아 위기 가정 아동 후원",1,,,,
"삼성전자-크라운제과, '아이 LIKE 제트 봇 AI' 캠페인 실시",1,,,,
"삼성전자-크라운제과, '아이 LIKE 제트 봇 AI' 캠페인 실시",1,,,,
"삼성전자-크라운제과, '아이 LIKE 제트 봇 AI' 캠페인 실시",1,,,,
"삼성전자, 이재용 회장 '조용한 기부' 동참…'나눔의 달 캠페인' 전개",1,,,,
전국삼성전자노동조합 기자회견,0,,,,
"""챗GPT 쓰지 마세요""…삼성전자 '금지령' 내린 이유",1,,,,
"“회사로 봄나들이”…삼성전자, 전국사업장 가족축제 '방긋'",1,,,,
"삼성전자·포스코 등 7개사, 통근버스 수소차로 바꾼다",1,,,,
"파업 카드 쥔 삼성전자 노조, 이재용 회장과 대화 요구",0,,,,
"삼성전자, 인도서 올해 TV 신제품 발표",1,,,,
"""119 긴급구조 요청 추가""...삼성전자 '원 UI 5 워치' 공개",1,,,,
"삼성전자노조, 서초사옥 앞에서 기자회견",0,,,,
기밀 유출 우려에…삼성전자 '챗GPT 금지령',1,,,,
"삼성전자, 어린이날 맞아 임직원·협력사 가족 초청 행사",1,,,,
"경계현 삼성전자 사장, 반도체 인재 찾아 카이스트로",1,,,,
"“삼성전자, 기술유출 우려 챗GPT 사용금지”",1,,,,
발언하는 손우목 전국삼성전자노동조합 위원장,0,,,,
삼성전자 “5년 뒤 TSMC 따라잡고 삼성식 메모리 중심 수퍼컴 내놓는다”,1,,,,
"""삼성전자, 직원들 챗GPT 사용 금지""…회사정보 유출 차단",1,,,,
"삼성전자, 1분기 미국  로비자금 역대 최대…반도체법 영향?",0,,,,
"삼성전자·SK하이닉스, 중국 공장에 반도체 장비 반입 1년 연장",2,,,,
"삼성전자 노조 ""파업 실행 여부, 경영진 태도에 달려있어""",0,,,,
"경계현 삼성전자 사장 ""5년 내 TSMC 2나노 기술 따라잡겠다""",2,,,,
"경계현 삼성전자 사장 ""실패할 자유 보장하는 것이 DS부문 문화""",1,,,,
"삼성전자·SK하이닉스, 중국  공장 반도체 장비 반입 1년 추가 연장",2,,,,
"""삼성전자·SK하이닉스, 중국  공장에 장비 반입 1년 연장""",2,,,,
"삼성전자, 사내 챗GPT 금지령… 정보 유출 등 보안 우려",1,,,,
"경계현 삼성전자 사장 ""5년 안에 TSMC 잡는다""",2,,,,
"중노위, 삼성전자 노사협상 ‘조정중지’ 결정… 첫 파업 현실화하나",0,,,,
"미국 정부, 삼성전자·SK하이닉스 중국 공장 장비 반입 추가 연장 검토",2,,,,
"경계현 삼성전자 사장, 반도체 미래 인재 만나 ""세상에 없는 기술 만들자""",1,,,,
구호 외치는 전국삼성전자노조,0,,,,
삼성전자 노조 쟁의권 확보…중노위 '조정 중지' 결정,0,,,,
"삼성전자, 인텔13세대 기반 PC 3종 국내 출시",2,,,,
"삼성전자, 챗GPT 사용 금지...""자체 솔루션 준비 중""",1,,,,
"삼성전자, '원 UI 5 워치' 공개",2,,,,
K반도체 가장 힘들때 고개든 노조 이기주의 ,0,,,,
"삼성전자·포스코 등 7개사, 통근버스 수소차로 전환키로",1,,,,
"‘쟁의권 확보’ 삼성전자 노조 “파업 실행, 경영진 태도에 달려”",0,,,,
"삼성전자, 가정의달 맞아 '2023 삼성 TV 슈퍼빅세일'",1,,,,
"장난감 대신 주식… ""삼성전자·카카오·현대차주식 사주세요"" ",1,,,,
전국삼성전자노조 조정 결과 입장 발표 기자회견,0,,,,
삼성전자 기부 발명품 '나눔키오스크'…온라인으로 확대,1,,,,
전국삼성전자노조 조정 결과 입장 발표 기자회견,0,,,,
"삼성전자-TSMC, 고객 모시기 '사활'…3나노 전쟁 뜨겁다",1,,,,
"삼성전자 DX부문 ""챗GPT 사용 제한""",1,,,,
경계현 삼성전자 사장 “5년안에 TSMC 잡겠다”,2,,,,
"삼성전자, 가정의 달 맞아 ‘나눔의 달’ 캠페인",1,,,,
전국삼성전자노조 조정 결과 입장 발표 기자회견,0,,,,
"삼성전자, 크라운제과와 ‘안전한 하굣길 프로젝트’",1,,,,
"삼성전자, ‘월드 디제이 페스티벌’ 타이틀 스폰서로 참여",1,,,,
"미국, 삼성전자·SK하이닉스 중국 공장 장비 반입 1년 추가 연장 검토",2,,,,
"삼성전자 ""TV 최대 300만원 할인""",1,,,,
삼성전자 '갤럭시 북3·삼성 올인원·데스크탑' PC 3종 출시,1,,,,
"삼성전자 노조, 쟁의권 확보···중노위 '조정 중지' 결정",0,,,,
"삼성전자 ""사내 챗GPT 사용 금지""…자체 생성형 AI 개발 나선다",1,,,,
